mol_bdID,mol_smiles,bioactivity_class,mol_IC50
50593085,Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CC2)c2ccccc2)CC1,active,3.98
50417259,C=CCN(C(=O)NCc1ccc(S(=O)(=O)NC)cc1)[C@H]1C[C@H]2CC[C@@H](C1)N2C[C@H]1CN(C(=O)C2CCCC2)C[C@]1(O)c1cccc(F)c1,active,4.0
50450939,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,4.0
50188637,Cc1nc2ccccc2n1[C@H]1C[C@H]2CC[C@@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)NC(C)C)CC1,active,4.0
50188640,CCCN(C(=O)OCc1ccccc1C)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,4.0
50193715,CCCN(C(=O)COc1ccccc1)C1CCN(CC[C@@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,4.0
50191266,CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(Cn2c(O)c(Cc3c[nH]c4ccccc34)[nH]c2=O)c2ccccc2)CC1,active,4.0
51132192,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3cccc4ccccc34)C[C@@H]2c2ccccc2)CC1,active,4.0
50173578,Cc1ccc([C@H](CCN2[C@@H]3CC[C@H]2C[C@H](n2c(C(C)C)nnc2C(F)(F)F)C3)NC(=O)C2CCC(F)(F)CC2)s1,active,4.0
50173580,O=C(OC[C@@H](CCN1CCC2(CC1)CS(=O)c1ccccc12)c1ccc(Cl)c(Cl)c1)c1ccccc1,active,4.0
50260791,O=S1CC2(CCN(CC[C@H](COCc3ccccc3)c3ccc(Cl)c(Cl)c3)CC2)c2ccccc21,active,4.0
51187572,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(-c4ccc(Cl)cc4)n[nH]3)CC2)[C@@H](c2cccc(F)c2)C1,active,4.0
50188629,CCCN(C(=O)Nc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,4.0
50450927,CCCN(C(=O)Nc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,4.0
50566058,Cc1nc2ccccc2n1[C@H]1C[C@H]2CC[C@@H](C1)N2CCC1(c2cccc(F)c2)CCN(C(C(=O)O)c2ccc(F)cc2)CC1,active,4.0
50912848,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,active,4.0
50860999,Cc1cccc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCC(F)(F)CC3)c3ccccc3)C[C@H]2C1,active,4.0
51187567,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CCCN(C(=O)Nc1ccc(Cl)cc1)c1ccccc1,active,4.0
50215981,CCCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,4.0
50215987,COC(=O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,4.0
51187559,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccccc2)C1,active,4.0
50914948,CCCN(C(=O)COc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,4.0
50191314,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1,active,4.0
50193786,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,4.0
50193905,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(Cn2cnc3ccccc32)c2ccccc2)CC1,active,4.0
50417219,CN(CC(CCN1CCC(O)(CCCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1ccc(-c2ccccn2)s1,active,4.0
50188601,COC(=O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,4.0
50861011,CCCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2cccc(Cl)c2)CC1,active,4.0
51002630,Cc1ccc(NC(=O)N(CCCN2[C@@H]3CC[C@H]2C[C@@H](n2c(C)nnc2C(C)C)C3)c2ccccc2)cc1,active,4.1
50853864,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(NS(=O)(=O)c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,4.2
50417205,CC1(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CCN(C(=O)c2c(Cl)c[n+]([O-])cc2Cl)CC1,active,4.2
51080138,Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,4.2
50260805,Cc1cc(Cl)nc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)CC1,active,4.2
50342437,Cn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,4.3
50625075,CCC[C@@H]1C[C@H](N(C)C(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,active,4.3
50260785,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,active,4.4
51080137,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3[nH]ncc3C3(c4ccccc4)CC3)CC2)[C@@H](c2ccccc2)C1,active,4.4
50610611,Cc1ncnc(C)c1C(=O)NCC[C@H](C)N1CCC(N2C(=O)N(C3CCCCC3)C[C@H]2c2ccccc2)CC1,active,4.5
50839216,C=CCN(C(=O)OCc1ccc(C#N)cc1)C1CCN(CCC2(c3cccc(F)c3)CCN(C(=O)c3cc(S(=O)(=O)NC(C)(C)C)c(F)cc3Cl)CC2)CC1,active,4.5
50610634,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(OC)cc1)CC2,active,4.5
50157402,C=CCN(C(=O)OCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC2(c3cccc(F)c3)CCN(C(=O)c3cc(S(=O)(=O)NC(C)(C)C)c(F)cc3Cl)CC2)CC1,active,4.5
50344568,Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[N+](C)(C)C4CCC(=O)CC4)cc2)CCO3)cc1,active,4.6
50344569,COC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,4.6
50417244,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(NS(=O)(=O)c3ccc(F)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,4.6
50260800,CCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,4.6
50628089,CCCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,4.6
606822,CO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,active,4.63
50341749,CCc1ccc([C@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)s1,active,4.7
51080136,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(S(=O)Cc4cncn4CCC)cc2)CCCCN3CCC)cc1,active,4.7
51132221,Cc1cc(C)cc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,active,4.7
606835,CC(C)c1nnc(C(F)(F)F)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccs1,active,4.77
50220389,COC(=O)N1CCc2c(nc(C)n2C2CC3CCC(C2)N3CC[C@H](NC(C)=O)c2nccs2)C1,active,4.8
50260810,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(CO)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,4.8
50417276,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC(F)(F)F)CC2)[C@@H](c2ccccc2)C1,active,4.8
50417243,O=C(O)[C@@H](CC1CC1)N1C[C@H](CN2CCC(CCC(CO)c3ccc(F)cc3)CC2)[C@@H](c2cccc(F)c2)C1,active,4.8
50260772,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,4.8
50879283,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,4.83
50879808,CCN(C(=O)c1ccc(F)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,4.87
50879284,Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCS(=O)CC2)c2ccccc2)CC1,active,5.0
50719100,CCN(C(=O)Cc1ccc(OC)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,5.0
50910044,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,active,5.0
50191269,Cc1nnc(C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CC(F)(F)C1)c1cccc(F)c1,active,5.0
51187562,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3)C[C@@H]2c2ccccc2)CC1,active,5.0
50022830,CN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,5.0
50719117,CCCN(c1cccnc1)C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,5.0
50910046,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(OC)c2)C2CCN(S(C)(=O)=O)CC2)CC1,active,5.0
50188620,Cc1nnc(C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccc(F)c1,active,5.0
50350698,CCCCN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,5.0
50215957,O=C(N[C@@H](CCN1CCC(n2cnc(Cc3ccccc3)n2)CC1)c1ccccc1)C1CCC1,active,5.0
50215988,O=C(O)Cc1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,active,5.0
50193757,O=C(O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,5.0
50199682,C=CCN(C(=O)OCc1ccccc1)C1CCN(CCC(C)(Cn2c(O)c(Cc3c[nH]c4ccccc34)[nH]c2=O)c2ccccc2)CC1,active,5.0
50199686,CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN3OC4(CCCCC4)C[C@H]3[C@@H]2c2ccccc2)CC1,active,5.0
50188574,c1ccc(CCCC2CCN(C[C@H]3CN4O[C@H](c5ccccc5)C[C@H]4[C@@H]3c3ccccc3)CC2)cc1,active,5.0
50188579,CN(C[C@@H](CCN1CCC2(CC1)CC(=O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,5.0
50188606,CN(C[C@@H](CCN1CCC(CCCc2ccccc2)CC1)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,5.0
50417215,CN(C(=O)OCc1ccccc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,5.0
50417220,O=C(O)Cc1ccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,active,5.0
50417224,O=C(O)[C@H](C1CCCCC1)N1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,5.0
50919708,CCCN(c1cccnc1)C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,5.0
50188609,CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CN(C)CC3)C2)c1ccccc1,active,5.0
50914940,CN(C[C@@H](CCN1CCC2(CC1)CC(=O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,active,5.0
50260969,C=CCN(C(=O)NCc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1,active,5.0
50628087,CCn1nc(Cc2ccc(F)cc2F)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,5.0
50450924,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCN(C3CCc4cc(C(F)(F)F)ccc43)[C@@H](C)C2)CC1,active,5.0
50450929,Cc1nc2ccccc2n1[C@H]1C[C@H]2CC[C@@H](C1)N2CCC1(c2ccccc2)CCN(/C(=N\C#N)N2CCOCC2)CC1,active,5.0
50450941,Cc1cccc(C)c1C(C(=O)O)N1CCC(CCN2[C@@H]3CC[C@H]2C[C@@H](n2c(C)nc4ccccc42)C3)(c2ccccc2)CC1,active,5.0
50547950,COC(=O)C(c1ccccc1)N1CCC(CCN2[C@@H]3CC[C@H]2C[C@@H](n2c(C)nc4ccccc42)C3)(c2ccccc2)CC1,active,5.0
51021986,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@H]2C1,active,5.01
51008173,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(Cl)c2)CC1,active,5.01
51008198,Cc1nc2ccccc2n1C1C[C@H]2CC[C@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,active,5.01
606806,Cc1nc2ccccc2n1C1C[C@H]2CC[C@H](C1)N2CCC1(c2cccc(Cl)c2)CCN(C(=O)OC(C)(C)C)CC1,active,5.06
50853832,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCCC1)c1ccsc1,active,5.1
50344567,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,5.1
50264252,CNC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,active,5.1
50853860,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccccc3)CC2)CC1,active,5.1
51080135,Cc1cc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1,active,5.1
606800,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccc(Br)c2)CC1,active,5.14
51132185,CCC1CCC(C(=O)N[C@@H](CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)c2ccsc2)CC1,active,5.2
51031908,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CC(=O)N(C)C1)c1cccs1,active,5.2
51008172,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,active,5.25
51002484,Cc1nc2ccccc2n1C1C[C@H]2CC[C@H](C1)N2CCC1(c2cccc(Cl)c2)CCN(C(=O)c2ccccc2)CC1,active,5.3
50171013,CCCCOCCOc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(S(=O)Cc4cncn4CCC)cc2)CCN3CC(C)C)cc1,active,5.3
51080134,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,active,5.3
50914943,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C(C)C)C[C@H]2c2ccccc2)CC1,active,5.3
50295088,C=CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1,active,5.3
50719115,CN(C[C@@](C)(CCN1CCC2C(CCC(=O)N2Cc2ccc([N+](=O)[O-])cc2)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,5.4
51132250,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(S(=O)(=O)CC(F)(F)F)CC2)CC1,active,5.4
50260818,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C(C)(C)C(F)(F)F)c1cccs1,active,5.5
51020225,CCn1nc(Cc2ccccc2)cc1C1CCN(C[C@H]2CN([C@](C)(C(=O)O)C(C)C)C[C@@H]2c2cccc(F)c2)CC1,active,5.62
51431508,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,active,5.7
51080133,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,active,5.7
51002639,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(Cc3ccncc3)C[C@H]2c2ccccc2)CC1,active,5.8
51080132,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,5.8
51080131,Cc1ncnc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCCCC3)CC2c2cccc(Cl)c2)CC1,active,5.8
50653317,Cc1ncnc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C4CCCCC4)C[C@H]3c3ccccc3)CC2)CC1,active,5.8
50653318,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,active,5.8
51080130,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,active,5.9
50320334,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(Cc3ccccn3)C[C@H]2c2ccccc2)CC1,active,5.9
51187583,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,active,6.0
51236486,COC(=O)N(CC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,6.0
51118974,Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(C[N+](C)(C)C4CCOCC4)cc2)CCC3)cc1,active,6.0
50977323,Cc1nc2ccccc2n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,active,6.0
50910049,Cc1nc2ccccc2n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC1)c1ccccc1,active,6.0
50910052,Cc1nnc(C)n1[C@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CC(F)(F)C3)c3cccc(F)c3)C[C@@H]2C1,active,6.0
50912824,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CC(F)(F)C3)c3cccc(F)c3)C[C@@H]2C1,active,6.0
50912841,CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cccc3C)CC2)CC1,active,6.0
50912853,Cc1cc(F)cc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1,active,6.0
51080129,Cc1cccc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1,active,6.0
50579367,Cc1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,active,6.0
50450912,CCO[C@H]1CC[C@H](CN2C[C@@H](c3ccccc3)N(C3CCN(C4(C)CCN(C(=O)c5c(C)ncnc5C)CC4)CC3)C2=O)CC1,active,6.0
50417249,Cc1nc2ccccc2n1[C@H]1C[C@H]2CC[C@@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)NC2CCCCC2)CC1,active,6.0
50417257,OC1(CCCc2cccnc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,6.0
50350702,O=C(O)CN1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,6.0
50417214,Cc1nc2ccccc2n1C1CC12CC1CCC2N1CC[C@H](NC(=O)C1CCC1)c1ccccc1,active,6.0
50215958,O=C(O)Cc1cccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)c1,active,6.0
50215961,O=C(O)Cc1cccc(CCCC2(O)CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)c1,active,6.0
50215975,OC1(CCCc2cccnc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,6.0
50223261,O=C(O)CN1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1,active,6.0
50199679,C=CCN(c1ccccn1)C1CCN(C[C@H]2CN(C(=O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,6.0
50188588,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@@H]2[C@@H](c3ccccc3)CN3O[C@H](c4ccccc4)C[C@@H]23)CC1,active,6.0
50188597,COC(=O)N(CC1CCCCC1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,6.0
50188614,CCCN(C(=O)N[C@H](C)c1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,6.0
50189832,CCCN(C(=O)OCc1ccc(C(F)(F)F)cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,active,6.0
50847026,Cc1cccc(C)c1C(=O)N1CCC(N2CCN([C@@H](C)c3ccc(Br)cc3)[C@@H](C)C2)CC1,active,6.1
50839219,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2,active,6.1
50879809,CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2,active,6.12
50417182,Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCS(=O)(=O)CC2)c2ccccc2)CC1,active,6.2
50264251,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(-c4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,active,6.2
50914928,Cc1cccc(C)c1C(=O)N1CCC(C)(N2CCC(N(Cc3ccccc3)c3ccc(Br)cc3)CC2)CC1,active,6.2
50914922,C=CCN(C(=O)OCc1ccc(OC)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1,active,6.2
50986656,C=CCN(C(=O)OCc1ccc(OC(F)(F)F)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1,active,6.2
50914936,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3cnc(-c4ccccc4)[nH]3)CC2)[C@@H](c2ccccc2)C1,active,6.2
51080128,C=CCN(C(=O)NCc1ccc(OC(F)(F)F)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1,active,6.3
50304425,Cc1cc(Cl)nc(C)c1C(=O)NCCC(C)N1CCC(N2C(=O)N(C3CCOCC3)C[C@H]2c2ccccc2)CC1,active,6.3
50320346,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(Cn3cnc4ccccc43)CC2)[C@@H](c2ccccc2)C1,active,6.3
606885,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(OC)cc2)CC1,active,6.32
51080127,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)CC#N)c1ccc(F)s1,active,6.4
51080126,CCCN1C[C@@H](c2ccccc2)N(C2CCN(C(C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)C1=O,active,6.4
51002627,O=C(O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1,active,6.4
50295092,CS(=O)(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccccc3C(N)=O)CC2)c2ccc(Cl)c(Cl)c2)CC1,active,6.4
50628090,CN(C[C@@](C)(CCN1CCC2C(CCN2C(=O)Cc2ccccc2)C1)c1ccccc1)S(=O)(=O)c1ccccc1,active,6.5
50193906,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,active,6.5
50853833,CN(CC(CCN1CCC(O)(CCCc2ccccc2)CC1)c1ccccc1)S(=O)(=O)c1cccs1,active,6.5
50193910,Cc1cccnc1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CC1,active,6.5
606882,c1ccc(CCCC2CCN(C[C@H]3CN(CC4CCCCC4)C[C@@H]3c3ccccc3)CC2)cc1,active,6.54
606847,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)CC#N)c1ccc(CO)s1,active,6.57
50022820,CC(=O)N[C@@H](CCN1C2CCC1CC(n1c(C)nc3c1CCN(C(C)=O)C3)C2)c1ccc(F)s1,active,6.6
51080125,CCCN(c1ncccn1)C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1,active,6.6
